"lang","file","core_extended","speaker",wd_ID,wd,"start","end","ref","tx","ft","mb_ID","mb","doreco-mb-algn","ps","gl","ph_ID","ph"
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000027,"tum",18.982,19.290,"0006_DoReCo_doreco_texi1237_JuanFlojo","I tum shyuutuʔ ee eñch yoswatp.","Y uno de sus hijos no trabaja. (alt: eñdyee dyyoswatp)","m000039","tum","****","num","uno","p000067 p000068 p000069","t u m","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000028,"shyuutuʔ",19.290,19.963,"0006_DoReCo_doreco_texi1237_JuanFlojo","I tum shyuutuʔ ee eñch yoswatp.","Y uno de sus hijos no trabaja. (alt: eñdyee dyyoswatp)","m000040 m000041","y- suutu'","**** ****","affix- s","3:A- hijo","p000070 p000071 p000072 p000073 p000074 p000075","S j u: t u ?","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000029,"<p:>",19.963,20.280,"0006_DoReCo_doreco_texi1237_JuanFlojo","I tum shyuutuʔ ee eñch yoswatp.","Y uno de sus hijos no trabaja. (alt: eñdyee dyyoswatp)","m000042","<p:>","<p:>","<p:>","<p:>","p000076","<p:>","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000030,"<<fp>ee>",20.280,20.580,"0006_DoReCo_doreco_texi1237_JuanFlojo","I tum shyuutuʔ ee eñch yoswatp.","Y uno de sus hijos no trabaja. (alt: eñdyee dyyoswatp)","m000043","****","****","****","****","p000077","<<fp>ee>","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000031,"<p:>",20.580,20.644,"0006_DoReCo_doreco_texi1237_JuanFlojo","I tum shyuutuʔ ee eñch yoswatp.","Y uno de sus hijos no trabaja. (alt: eñdyee dyyoswatp)","m000044","<p:>","<p:>","<p:>","<p:>","p000078","<p:>","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000032,"eñch",20.644,20.859,"0006_DoReCo_doreco_texi1237_JuanFlojo","I tum shyuutuʔ ee eñch yoswatp.","Y uno de sus hijos no trabaja. (alt: eñdyee dyyoswatp)","m000045","'eñch","****","partcl","no","p000079 p000080 p000081","E J tS","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000033,"yoswatp",20.859,21.255,"0006_DoReCo_doreco_texi1237_JuanFlojo","I tum shyuutuʔ ee eñch yoswatp.","Y uno de sus hijos no trabaja. (alt: eñdyee dyyoswatp)","m000046 m000047 m000048","yoos wat -p","**** **** ****","s vt -der_adj","trabajo hacer -FUT","p000082 p000083 p000084 p000085 p000086 p000087 p000088","j O s w a t p","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000034,"Njumbuʔ",21.255,21.498,"0007_DoReCo_doreco_texi1237_JuanFlojo","Njumbuʔ kañcheñ.","Es muy flojo.","m000049","njumbu'","****","adv","muy","p000089 p000090 p000091 p000092 p000093 p000094 p000095","n h u m b u ?","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000035,"kañcheñ",21.498,21.918,"0007_DoReCo_doreco_texi1237_JuanFlojo","Njumbuʔ kañcheñ.","Es muy flojo.","m000050","kañcheñ","****","adj","flojo","p000096 p000097 p000098 p000099 p000100 p000101","k a J tS E J","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000036,"<p:>",21.918,23.387,"<p:>","<p:>","<p:>","m000051","<p:>","<p:>","<p:>","<p:>","p000102","<p:>","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000037,"Njumbuʔ",23.387,23.617,"0008_DoReCo_doreco_texi1237_JuanFlojo","Njumbuʔ kañcheñ, eñdye shyun yoswatp.","Es muy flojo, no quiere trabajar.","m000052","njumbu'","****","adv","muy","p000103 p000104 p000105 p000106 p000107 p000108 p000109","n h u m b u ?","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000038,"kañcheñ",23.617,24.131,"0008_DoReCo_doreco_texi1237_JuanFlojo","Njumbuʔ kañcheñ, eñdye shyun yoswatp.","Es muy flojo, no quiere trabajar.","m000053","kañcheñ","****","adj","flojo","p000110 p000111 p000112 p000113 p000114 p000115","k a J tS E J","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000039,"<p:>",24.131,24.647,"0008_DoReCo_doreco_texi1237_JuanFlojo","Njumbuʔ kañcheñ, eñdye shyun yoswatp.","Es muy flojo, no quiere trabajar.","m000054","<p:>","<p:>","<p:>","<p:>","p000116","<p:>","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000040,"eñdye",24.647,24.857,"0008_DoReCo_doreco_texi1237_JuanFlojo","Njumbuʔ kañcheñ, eñdye shyun yoswatp.","Es muy flojo, no quiere trabajar.","m000055","'eñdye","****","partcl","no","p000117 p000118 p000119 p000120","E J d_j E","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000041,"shyun",24.857,25.107,"0008_DoReCo_doreco_texi1237_JuanFlojo","Njumbuʔ kañcheñ, eñdye shyun yoswatp.","Es muy flojo, no quiere trabajar.","m000056 m000057","y- sun","**** ****","affix- vt","3/3- querer","p000121 p000122 p000123 p000124","S j u n","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000042,"yoswatp",25.107,25.528,"0008_DoReCo_doreco_texi1237_JuanFlojo","Njumbuʔ kañcheñ, eñdye shyun yoswatp.","Es muy flojo, no quiere trabajar.","m000058 m000059 m000060","yoos wat -p","**** **** ****","s vt -der_adj","trabajo hacer -FUT","p000125 p000126 p000127 p000128 p000129 p000130 p000131","j O s w a t p","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000043,"<p:>",25.528,25.875,"<p:>","<p:>","<p:>","m000061","<p:>","<p:>","<p:>","<p:>","p000132","<p:>","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000044,"Joyejoye",25.875,26.378,"0009_DoReCo_doreco_texi1237_JuanFlojo","Joyejoye ʔyaaŋkeʔmtaj.","Todos los días lo mandan,","m000062 m000063","RED- joye","**** ****","affix- adv","DISTR- mañana","p000133 p000134 p000135 p000136 p000137 p000138 p000139 p000140","h O j E h O j E","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000045,"<p:>",26.378,26.434,"0009_DoReCo_doreco_texi1237_JuanFlojo","Joyejoye ʔyaaŋkeʔmtaj.","Todos los días lo mandan,","m000064","<p:>","<p:>","<p:>","<p:>","p000141","<p:>","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000046,"ʔyaaŋkeʔmtaj",26.434,26.953,"0009_DoReCo_doreco_texi1237_JuanFlojo","Joyejoye ʔyaaŋkeʔmtaj.","Todos los días lo mandan,","m000065 m000066 m000067","y- 'aaŋkê'm -taj","**** **** ****","affix- vt -affix","3/3- mandar -PSV","p000142 p000143 p000144 p000145 p000146 p000147 p000148 p000149 p000150 p000151 p000152","? j a: N k E ? m t a h","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000047,"Pe",26.953,27.040,"0010_DoReCo_doreco_texi1237_JuanFlojo","Pe eñdye shyun yoswatp.","pero [él] no quiere trabajar.","m000068","pe","****","partcl","pero","p000153 p000154","p E","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000048,"eñdye",27.040,27.199,"0010_DoReCo_doreco_texi1237_JuanFlojo","Pe eñdye shyun yoswatp.","pero [él] no quiere trabajar.","m000069","'eñdye","****","partcl","no","p000155 p000156 p000157 p000158","E J d_j E","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000049,"shyun",27.199,27.439,"0010_DoReCo_doreco_texi1237_JuanFlojo","Pe eñdye shyun yoswatp.","pero [él] no quiere trabajar.","m000070 m000071","y- sun","**** ****","affix- vt","3/3- querer","p000159 p000160 p000161 p000162","S j u n","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000050,"yoswatp",27.439,27.899,"0010_DoReCo_doreco_texi1237_JuanFlojo","Pe eñdye shyun yoswatp.","pero [él] no quiere trabajar.","m000072 m000073 m000074","yoos wat -p","**** **** ****","s vt -der_adj","trabajo hacer -FUT","p000163 p000164 p000165 p000166 p000167 p000168 p000169","j O s w a t p","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000051,"<p:>",27.899,29.257,"<p:>","<p:>","<p:>","m000075","<p:>","<p:>","<p:>","<p:>","p000170","<p:>","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000052,"Kañcheñ",29.257,29.685,"0011_DoReCo_doreco_texi1237_JuanFlojo","Kañcheñ.","Es flojo.","m000076","kañcheñ","****","adj","flojo","p000171 p000172 p000173 p000174 p000175 p000176","k a J tS E J","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000053,"<p:>",29.685,31.383,"<p:>","<p:>","<p:>","m000077","<p:>","<p:>","<p:>","<p:>","p000177","<p:>","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000054,"Eñdye",31.383,31.569,"0012_DoReCo_doreco_texi1237_JuanFlojo","Eñdye shyun yoswatp.","No quiere trabajar.","m000078","'eñdye","****","partcl","no","p000178 p000179 p000180 p000181","E J d_j E","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000055,"shyun",31.569,31.810,"0012_DoReCo_doreco_texi1237_JuanFlojo","Eñdye shyun yoswatp.","No quiere trabajar.","m000079 m000080","y- sun","**** ****","affix- vt","3/3- querer","p000182 p000183 p000184 p000185","S j u n","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000056,"yoswatp",31.810,32.310,"0012_DoReCo_doreco_texi1237_JuanFlojo","Eñdye shyun yoswatp.","No quiere trabajar.","m000081 m000082 m000083","yoos wat -p","**** **** ****","s vt -der_adj","trabajo hacer -FUT","p000186 p000187 p000188 p000189 p000190 p000191 p000192","j O s w a t p","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000057,"<p:>",32.310,34.531,"<p:>","<p:>","<p:>","m000084","<p:>","<p:>","<p:>","<p:>","p000193","<p:>","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000058,"<<fm>Entonse>",34.531,34.893,"0013_DoReCo_doreco_texi1237_JuanFlojo","Entonse maʔ nämyaj ʔyoom, ʔyaap:","Entonces su papá y su mamá dijeron:","m000085","'entonse","****","partcl","entonces","p000194","<<fm>Entonse>","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000059,"maʔ",34.893,34.983,"0013_DoReCo_doreco_texi1237_JuanFlojo","Entonse maʔ nämyaj ʔyoom, ʔyaap:","Entonces su papá y su mamá dijeron:","m000086","ma'","****","aux","PFV","p000195 p000196 p000197","m a ?","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000060,"nämyaj",34.983,35.449,"0013_DoReCo_doreco_texi1237_JuanFlojo","Entonse maʔ nämyaj ʔyoom, ʔyaap:","Entonces su papá y su mamá dijeron:","m000087 m000088","näm -yaj","**** ****","vi -affix","decir -3:PL","p000198 p000199 p000200 p000201 p000202 p000203","n @ m j a h","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000061,"<<ui>>",35.449,35.573,"0013_DoReCo_doreco_texi1237_JuanFlojo","Entonse maʔ nämyaj ʔyoom, ʔyaap:","Entonces su papá y su mamá dijeron:","m000089","****","****","****","****","p000204","<<ui>>","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000062,"<p:>",35.573,35.640,"0013_DoReCo_doreco_texi1237_JuanFlojo","Entonse maʔ nämyaj ʔyoom, ʔyaap:","Entonces su papá y su mamá dijeron:","m000090","<p:>","<p:>","<p:>","<p:>","p000205","<p:>","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000063,"ʔyoom",35.640,36.025,"0013_DoReCo_doreco_texi1237_JuanFlojo","Entonse maʔ nämyaj ʔyoom, ʔyaap:","Entonces su papá y su mamá dijeron:","m000091 m000092","y- 'oom","**** ****","affix- s_pos","3:A- padre","p000206 p000207 p000208 p000209","? j O: m","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000064,"<p:>",36.025,36.091,"0013_DoReCo_doreco_texi1237_JuanFlojo","Entonse maʔ nämyaj ʔyoom, ʔyaap:","Entonces su papá y su mamá dijeron:","m000093","<p:>","<p:>","<p:>","<p:>","p000210","<p:>","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000065,"ʔyaap",36.091,36.497,"0013_DoReCo_doreco_texi1237_JuanFlojo","Entonse maʔ nämyaj ʔyoom, ʔyaap:","Entonces su papá y su mamá dijeron:","m000094 m000095","y- 'aap","**** ****","affix- s_pos","3:A- madre","p000211 p000212 p000213 p000214","? j a: p","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000066,"<p:>",36.497,37.380,"<p:>","<p:>","<p:>","m000096","<p:>","<p:>","<p:>","<p:>","p000215","<p:>","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000067,"Njuneʔep",37.380,37.656,"0014_DoReCo_doreco_texi1237_JuanFlojo","¿Njuneʔep te nyakyoswatp?","¿Cómo lo vamos a hacer trabajar?","m000097 m000098","njune'e -p","**** ****","interr -der_adj","cómo -FUT","p000216 p000217 p000218 p000219 p000220 p000221 p000222 p000223","n h u n E ? E p","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000068,"te",37.656,37.760,"0014_DoReCo_doreco_texi1237_JuanFlojo","¿Njuneʔep te nyakyoswatp?","¿Cómo lo vamos a hacer trabajar?","m000099","te","****","pron","IN","p000224 p000225","t E","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000069,"nyakyoswatp",37.760,38.380,"0014_DoReCo_doreco_texi1237_JuanFlojo","¿Njuneʔep te nyakyoswatp?","¿Cómo lo vamos a hacer trabajar?","m000100 m000101 m000102 m000103","n- yak- yoos wat","**** **** **** ****","affix- affix- s vt","1/3- CAUS- trabajo hacer","p000226 p000227 p000228 p000229 p000230 p000231 p000232 p000233 p000234 p000235","j~ a~ k j O s w a t p","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000070,"<p:>",38.380,39.030,"<p:>","<p:>","<p:>","m000104","<p:>","<p:>","<p:>","<p:>","p000236","<p:>","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000071,"<<fm>Mejor>",39.030,39.310,"0015_DoReCo_doreco_texi1237_JuanFlojo","Mejor te nyakkäʔŋkom.","Es mejor que lo hacemos que se case.","m000105","mejor","****","adj","mejor","p000237","<<fm>Mejor>","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000072,"te",39.310,39.432,"0015_DoReCo_doreco_texi1237_JuanFlojo","Mejor te nyakkäʔŋkom.","Es mejor que lo hacemos que se case.","m000106","te","****","pron","IN","p000238 p000239","t E","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000073,"nyakkäʔŋkom",39.432,40.090,"0015_DoReCo_doreco_texi1237_JuanFlojo","Mejor te nyakkäʔŋkom.","Es mejor que lo hacemos que se case.","m000107 m000108 m000109","n- yak- kä'ŋkom","**** **** ****","affix- affix- v","1/3- CAUS- casar","p000240 p000241 p000242 p000243 p000244 p000245 p000246 p000247 p000248","j~ a~ k: @ ? N k O m","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000074,"<p:>",40.090,42.511,"<p:>","<p:>","<p:>","m000110","<p:>","<p:>","<p:>","<p:>","p000249","<p:>","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000075,"<<fm>Bweenu>",42.511,42.705,"0016_DoReCo_doreco_texi1237_JuanFlojo","Bweenu,","Bueno,","m000111","bweenu","****","adj","bueno","p000250","<<fm>Bweenu>","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000076,"maʔ",42.705,42.820,"0017_DoReCo_doreco_texi1237_JuanFlojo","maʔ duʔk el tyempu.","llegó el tiempo.","m000112","ma'","****","aux","PFV","p000251 p000252 p000253","m a ?","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000077,"duʔk",42.820,43.060,"0017_DoReCo_doreco_texi1237_JuanFlojo","maʔ duʔk el tyempu.","llegó el tiempo.","m000113","du'k","****","vi","llegar","p000254 p000255 p000256 p000257","d u ? k","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000078,"<<fm>el>",43.060,43.172,"0017_DoReCo_doreco_texi1237_JuanFlojo","maʔ duʔk el tyempu.","llegó el tiempo.","m000114","'el","****","pron","'el","p000258","<<fm>el>","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000079,"<<fm>tyempu>",43.172,43.679,"0017_DoReCo_doreco_texi1237_JuanFlojo","maʔ duʔk el tyempu.","llegó el tiempo.","m000115","tyempu","****","s","tiempo","p000259","<<fm>tyempu>","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000080,"<p:>",43.679,43.780,"<p:>","<p:>","<p:>","m000116","<p:>","<p:>","<p:>","<p:>","p000260","<p:>","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000081,"Joyejoye",43.780,44.245,"0018_DoReCo_doreco_texi1237_JuanFlojo","Joyejoye puur chipshkuʔ iichaʔ.","Todos los días nomás tiene su tirador.","m000117 m000118","RED- joye","**** ****","affix- adv","DISTR- mañana","p000261 p000262 p000263 p000264 p000265 p000266 p000267 p000268","h O j E h O j E","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000082,"puur",44.245,44.542,"0018_DoReCo_doreco_texi1237_JuanFlojo","Joyejoye puur chipshkuʔ iichaʔ.","Todos los días nomás tiene su tirador.","m000119","puur","****","adj","puro","p000269 p000270 p000271","p u: 4","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000083,"chipshkuʔ",44.542,45.107,"0018_DoReCo_doreco_texi1237_JuanFlojo","Joyejoye puur chipshkuʔ iichaʔ.","Todos los días nomás tiene su tirador.","m000120 m000121 m000122","y- têpsh -ku'","**** **** ****","affix- vt -affix","3:A- tirar -INSTR","p000272 p000273 p000274 p000275 p000276 p000277 p000278","tS i p S k u ?","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000084,"iichaʔ",45.107,45.591,"0018_DoReCo_doreco_texi1237_JuanFlojo","Joyejoye puur chipshkuʔ iichaʔ.","Todos los días nomás tiene su tirador.","m000123 m000124 m000125","y- 'êch -Da'","**** **** ****","affix- vi -affix","3/3- estar -CAUS","p000279 p000280 p000281 p000282","i: tS a ?","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000085,"<p:>",45.591,46.743,"<p:>","<p:>","<p:>","m000126","<p:>","<p:>","<p:>","<p:>","p000283","<p:>","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000086,"Puur",46.743,46.987,"0019_DoReCo_doreco_texi1237_JuanFlojo","Puur chipshkuʔ.","Puro tirador.","m000127","puur","****","adj","puro","p000284 p000285 p000286","p u: 4","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000087,"chipshkuʔ",46.987,47.492,"0019_DoReCo_doreco_texi1237_JuanFlojo","Puur chipshkuʔ.","Puro tirador.","m000128 m000129 m000130","y- têpsh -ku'","**** **** ****","affix- vt -affix","3:A- tirar -INSTR","p000287 p000288 p000289 p000290 p000291 p000292 p000293","tS i p S k u ?","",""
"texi1237","doreco_texi1237_JuanFlojo",core,"TLF",w000088,"<p:>",47.492,48.290,"<p:>","<p:>","<p:>","m000131","<p:>","<p:>","<p:>","<p:>","p000294","<p:>","",""
